is_control,user_id,premium_signup_date,premium_cancellation_date
true,2777397,2020-01-09 03:37:14,
true,2842010,,
true,2871127,,
true,2883230,,
true,2837273,2020-01-13 02:12:46,2020-02-19 18:44:39
true,2841785,,
true,2911749,,
true,2908160,,
true,2828272,,
true,2902660,,
true,2867007,,
true,2849935,,
true,2812869,,
true,2810835,,
true,2767311,,
true,2762791,,
true,2893785,,
true,2834707,,
true,2868538,2020-01-15 17:56:45,
true,2870590,,
true,2827663,,
true,2849964,2020-01-14 02:01:18,
true,2826223,,
true,2845190,,
false,2892797,,
true,2925383,2020-01-20 17:36:59,
true,2792329,2020-01-10 00:37:40,
true,2815903,,
true,2890553,2020-01-17 12:37:22,
true,2806947,2020-01-10 23:13:36,
true,2912495,2020-01-19 17:40:40,
true,2807357,,
true,2835321,,
true,2830208,,
true,2915625,,
false,2913441,,
true,2790734,2020-01-22 23:05:51,
true,2853098,,
true,2793793,,
true,2910876,,
true,2801611,,
true,2825397,2020-01-12 09:25:19,
true,2835769,,
true,2804223,2020-01-10 19:16:20,
true,2844508,2020-01-13 17:05:27,
true,2812406,2020-01-11 09:22:41,
true,2930002,,
true,2834013,,
true,2827292,2020-01-12 14:52:19,2020-02-23 22:28:51
true,2923621,2020-01-20 15:30:10,
true,2884430,,
false,2819690,2020-01-11 22:53:06,
true,2871581,,
true,2871219,,
true,2787086,,
true,2912167,,
true,2915552,2020-01-19 22:26:30,2020-01-19 23:19:05
true,2809067,2020-01-11 02:02:08,2020-01-30 15:05:54
true,2900290,,
true,2911689,2020-01-19 16:17:43,
true,2928154,2020-01-20 21:18:29,2020-01-24 16:44:34
false,2907803,2020-01-19 02:30:38,
true,2803113,2020-01-10 18:00:52,2020-02-26 11:45:13
true,2815912,,
true,2849013,,
true,2801041,2020-01-10 15:46:40,
false,2871154,2020-01-15 21:45:05,
false,2925749,,
true,2927557,,
true,2786426,,
true,2821209,2020-01-12 01:01:40,
true,2813463,,
true,2925903,,
true,2805757,2020-01-10 21:17:27,
true,2856145,,
false,2811745,2020-01-11 06:15:19,
true,2846849,,
true,2792241,2020-01-10 00:16:17,
true,2914158,,
false,2921411,,
true,2918409,,
true,2871442,,
false,2858399,,
true,2901745,2020-01-18 14:39:19,2020-02-14 04:31:52
true,2909687,2020-01-19 09:36:37,
true,2824439,2020-01-12 05:50:47,
true,2794154,,
true,2871091,2020-01-16 00:30:08,2020-01-28 01:20:43
true,2908744,,
true,2854328,,
false,2858808,,
true,2788267,,
true,2922317,,
false,2802781,2020-01-10 17:35:57,
true,2907271,,
true,2837919,2020-01-13 02:56:48,2020-01-28 16:45:10
true,2849508,2020-01-14 01:13:57,
true,2824861,,
false,2920787,,
true,2834579,,
true,2890413,,
true,2828015,2020-01-12 15:36:50,
false,2790202,,
true,2901715,,
true,2819734,2020-01-18 07:12:08,
true,2800080,2020-01-10 14:33:35,
true,2796239,,
true,2902990,2020-01-18 16:53:39,
true,2874682,,
true,2783731,,
true,2800767,,
true,2826899,,
true,2797942,,
true,2905290,,
true,2846962,,
true,2925686,,
true,2828977,2020-01-12 17:01:55,
true,2845956,,
false,2892722,,
true,2788409,,
true,2805761,,
true,2825964,,
true,2895577,2020-01-17 23:40:40,2020-01-20 18:16:56
true,2846290,2020-01-13 19:38:42,
true,2791022,,
true,2845120,,
true,2892874,,
false,2772777,2020-01-08 22:51:27,
true,2834715,,
true,2876186,2020-01-16 04:34:17,
true,2789603,,
true,2759587,,
true,2924268,,
true,2914960,,
false,2916772,2020-01-24 09:24:18,
true,2874250,2020-01-16 01:58:45,
true,2834166,,
true,2916150,,
true,2848340,2020-01-13 23:14:40,
true,2910415,2020-01-19 13:38:11,
true,2915979,,
false,2815134,,
true,2803857,,
true,2865429,,
true,2820211,,
true,2898273,2020-01-18 00:54:51,
true,2926512,,
true,2787578,,
true,2815737,,
true,2802457,2020-01-10 17:14:01,2020-01-17 14:31:24
true,2916310,,
true,2808799,,
true,2823331,2020-01-31 17:35:39,
true,2834527,,
true,2910536,,
true,2902368,,
true,2833449,2020-01-12 21:31:25,
true,2831440,,
true,2759535,2020-01-08 03:29:06,
true,2888574,2020-01-17 04:54:03,
true,2926943,,
true,2834580,,
true,2845571,2020-01-13 18:36:21,
true,2910942,,
true,2835082,2020-01-12 23:42:12,
true,2823087,,
true,2867544,2020-01-15 16:31:09,
true,2928038,,
true,2824325,,
true,2815005,,
true,2929291,,
true,2886106,2020-01-17 01:14:16,
false,2917340,,
true,2836024,2020-01-13 00:42:52,2020-01-18 16:10:58
true,2807783,,
false,2848142,2020-01-13 22:38:59,
true,2852976,,
true,2817982,2020-01-11 20:21:02,2020-01-25 20:32:54
true,2920064,,
false,2925392,,
true,2832939,,
false,2916129,2020-01-19 23:07:00,
true,2845219,,
true,2762628,2020-01-23 11:31:47,
true,2818850,,
true,2839430,,
true,2763694,,
true,2836120,,
true,2810916,2020-01-11 04:44:36,
true,2788211,2020-01-09 19:42:57,
true,2863803,2020-01-15 05:34:31,
true,2890600,2020-01-17 12:46:20,
false,2889682,2020-01-20 05:56:56,2020-01-20 05:58:38
true,2914562,,
true,2920000,,
true,2883246,2020-01-16 20:25:43,2020-01-23 07:33:36
true,2904851,2020-01-18 20:16:22,
true,2852261,2020-01-14 09:28:43,2020-01-17 04:59:28
true,2785376,,
false,2874174,,
true,2851857,2020-01-14 05:22:50,
true,2916286,,
true,2803518,2020-01-10 18:30:32,
true,2843021,2020-01-13 15:02:58,
true,2919704,,
true,2792212,,
true,2893944,,
true,2780688,,
true,2828484,2020-01-12 16:09:17,
true,2904687,,
true,2848263,2020-01-13 22:48:39,
true,2802771,,
true,2795524,,
true,2895501,2020-01-17 19:12:09,
true,2803589,,
true,2910672,,
true,2920579,2020-01-20 05:37:23,
true,2852673,,
false,2856365,,
true,2912667,,
true,2859377,,
true,2833915,,
true,2900128,,
true,2842369,,
true,2906931,,
true,2911758,2020-01-19 16:25:03,
true,2827253,2020-01-21 19:39:54,
true,2886990,2020-01-17 02:08:12,
true,2819125,2020-01-12 02:55:10,
true,2919929,2020-01-20 04:27:06,2020-02-24 15:44:49
true,2824805,,
true,2928761,2020-01-20 21:59:54,
true,2845464,2020-01-13 18:20:38,2020-01-15 19:50:27
true,2841036,2020-01-13 09:38:25,2020-02-20 06:13:06
true,2926361,,
true,2869451,,
true,2882903,,
true,2862447,2020-01-15 03:26:31,
true,2883487,2020-01-16 20:44:18,2020-01-16 20:51:03
true,2813494,2020-01-26 01:18:13,
true,2858907,,
true,2923869,2020-01-20 15:32:47,
true,2878055,,
true,2807687,2020-01-11 00:16:30,
false,2872154,,
false,2885471,2020-01-16 23:59:16,
true,2910813,2020-01-19 14:31:02,
true,2815100,,
true,2789092,2020-01-09 20:43:47,
true,2820690,,
true,2848126,2020-01-13 22:30:21,
true,2844196,2020-01-13 16:48:29,2020-01-13 20:18:01
true,2869695,2020-01-15 19:32:17,
true,2824780,,
true,2920593,,
true,2924643,,
true,2840374,,
true,2831509,,
true,2855263,2020-01-14 16:04:57,
true,2789065,,
true,2786303,,
true,2810227,,
true,2850244,,
true,2830535,,
true,2911474,2020-01-19 15:52:35,
true,2826919,2020-01-12 14:25:39,
true,2891135,2020-01-17 14:00:47,
true,2783767,,
true,2892179,,
true,2834258,,
false,2929941,,
true,2838304,2020-01-13 03:14:54,
true,2848908,,
false,2907173,2020-01-19 01:02:44,
true,2871663,,
true,2903193,,
true,2809302,2020-01-11 02:20:25,
true,2808447,,
true,2797393,,
true,2879940,,
true,2869628,,
true,2897143,2020-01-17 22:07:49,2020-01-27 02:05:46
false,2812189,,
false,2923639,2020-01-20 15:12:56,
true,2823044,2020-02-06 17:57:18,
true,2807539,,
true,2903181,2020-01-18 17:09:21,
true,2929533,,
true,2852232,,
true,2865715,2020-01-15 17:29:29,
true,2894130,2020-01-17 17:23:07,
true,2797230,,
false,2799527,,
true,2862640,2020-01-15 03:34:11,
false,2867399,,
true,2852200,,
true,2926775,2020-01-20 19:35:29,
true,2897693,,
true,2928860,2020-01-20 22:05:52,
true,2931011,,
true,2801103,,
true,2770734,,
true,2881982,,
true,2928770,2020-01-20 21:58:40,
true,2824666,,
true,2831755,,
true,2923051,,
true,2783527,,
false,2873194,2020-01-16 00:40:00,
true,2891498,2020-01-17 14:37:48,
true,2916262,,
false,2868740,2020-01-15 18:09:25,
true,2840525,2020-01-13 06:53:33,
true,2820318,2020-01-12 00:06:41,
true,2896453,,
true,2855085,,
true,2841267,,
false,2820362,,
true,2890910,,
true,2827282,,
true,2829969,,
true,2826164,2020-01-12 13:05:02,
true,2855284,,
true,2910425,2020-01-19 13:42:25,
true,2874596,2020-01-16 02:26:53,
true,2927201,2020-01-20 21:06:47,2020-01-20 21:17:25
true,2853012,,
true,2909124,,
true,2920399,2020-01-20 05:58:38,
true,2857638,,
true,2928692,,
true,2879690,2020-01-16 14:52:21,2020-01-16 15:12:25
true,2872830,,
true,2761956,2020-01-08 21:37:44,2020-01-26 04:04:47
true,2832277,2020-01-12 20:19:12,2020-01-13 19:31:20
false,2878616,,
true,2879155,,
true,2769161,,
true,2874871,,
false,2914745,2020-01-19 20:55:38,
true,2929225,,
false,2830297,2020-01-12 20:45:40,
true,2871881,,
true,2846449,,
true,2920931,,
true,2897398,2020-01-17 22:34:49,
true,2839055,,
true,2929726,,
true,2853119,,
false,2885659,,
true,2899063,2020-01-18 03:24:40,
true,2837460,2020-01-13 02:23:52,
true,2922308,,
true,2929745,2020-01-20 23:09:05,
true,2846454,2020-01-13 20:04:44,
true,2885107,,
true,2846349,2020-01-13 19:41:20,
true,2805998,,
true,2885426,,
false,2809349,,
true,2874809,,
true,2874182,2020-01-16 01:53:53,
true,2865762,,
true,2787551,,
true,2915548,,
true,2835583,,
true,2833000,2020-01-12 21:12:38,2020-01-31 19:47:11
true,2816526,2020-01-11 18:20:35,
false,2789726,,
true,2899356,,
true,2867943,2020-01-15 17:00:26,
true,2859664,2020-01-14 23:07:17,
true,2839065,,
true,2923442,2020-01-20 15:02:50,
true,2921914,,
true,2874555,2020-01-16 02:25:03,
true,2794892,2020-01-10 03:27:50,
false,2811637,,
true,2828085,2020-01-16 05:53:45,
true,2826926,,
true,2930243,2020-01-23 17:19:13,
true,2928413,,
true,2883188,,
true,2893647,,
true,2901360,2020-01-18 14:12:02,2020-01-19 15:46:05
true,2857912,,
true,2875975,,
true,2836286,,
true,2898306,,
true,2808261,,
true,2848762,,
false,2799379,,
true,2764076,,
true,2867043,,
true,2789152,,
true,2909992,,
true,2803775,2020-01-10 18:53:05,2020-01-27 00:37:28
false,2891502,2020-01-17 14:44:20,
true,2899636,,
true,2800066,,
true,2834084,,
false,2804668,,
true,2827599,2020-01-12 15:10:27,2020-02-18 14:09:30
false,2801295,,
true,2801012,,
true,2895482,,
true,2908016,,
false,2795752,,
true,2883221,,
true,2797617,,
false,2837110,,
true,2900083,,
true,2866099,2020-01-15 13:59:53,2020-02-08 19:55:30
true,2814429,2020-01-11 15:23:14,
true,2830648,2020-01-12 18:23:59,
false,2852902,2020-01-14 09:33:43,2020-01-18 01:12:05
true,2863008,,
true,2839449,,
true,2900280,,
true,2887477,2020-01-17 02:52:18,
true,2816071,,
true,2880089,2020-01-16 15:31:19,
true,2807833,,
true,2839996,,
true,2907025,,
false,2834648,,
true,2793345,,
true,2928443,2020-01-20 23:02:10,
true,2825505,,
true,2895319,,
true,2850683,2020-01-14 03:21:59,
true,2889820,2020-01-17 09:05:11,
true,2929933,2020-01-20 23:34:23,
true,2903459,,
true,2841632,,
true,2891116,2020-01-17 13:52:48,
true,2904081,,
true,2878015,2020-01-16 09:47:53,
true,2839165,,
true,2777711,,
true,2868863,,
true,2889521,,
true,2863377,2020-01-15 04:48:14,
true,2926767,2020-01-20 19:32:03,
true,2843206,2020-01-13 15:17:55,
true,2887447,,
true,2803994,,
true,2890731,,
false,2854706,2020-01-14 15:26:26,
true,2905279,2020-01-18 21:07:27,2020-01-27 03:29:13
true,2851998,2020-01-14 05:45:58,
true,2874638,,
true,2824017,,
true,2926007,2020-01-20 18:22:42,
true,2852402,2020-01-14 06:57:18,2020-01-17 21:10:46
true,2801426,2020-01-10 16:33:45,
true,2910133,,
true,2806938,,
true,2895014,2020-01-17 18:29:54,
true,2789720,,
false,2907100,,
true,2854384,,
true,2906750,,
false,2903062,2020-01-18 17:03:22,
true,2824607,,
true,2824779,,
true,2794523,,
true,2835046,,
true,2819344,2020-01-11 22:19:29,
true,2917751,,
true,2910245,,
true,2813350,,
true,2909866,,
true,2909440,,
true,2814321,2020-01-11 15:12:01,
true,2899446,,
false,2828798,2020-01-12 16:33:08,
true,2915543,2020-01-19 22:12:33,
true,2853612,2020-01-14 12:54:04,
true,2802292,2020-01-10 17:04:10,
true,2840565,,
true,2894959,,
true,2817692,,
false,2802572,,
true,2838365,,
true,2797469,,
true,2882169,2020-01-16 18:37:07,
true,2799212,2020-02-01 03:40:24,
true,2902050,2020-01-18 15:11:39,
false,2841655,,
true,2855112,,
true,2869312,2020-01-15 19:03:13,
true,2900409,2020-01-18 10:01:47,
true,2814365,,
true,2847513,,
true,2829173,2020-01-12 16:47:01,2020-01-17 16:28:20
true,2858413,2020-01-14 20:56:33,2020-01-28 01:20:19
true,2814182,2020-01-11 15:04:27,
true,2805884,2020-01-14 22:02:26,
true,2839731,,
true,2919791,,
true,2821798,,
true,2879874,2020-01-16 15:08:46,2020-02-23 16:16:25
true,2855077,,
true,2924659,2020-01-20 16:39:49,
true,2805301,2020-01-10 20:42:07,
true,2815479,,
true,2827102,,
true,2923601,,
true,2789047,,
true,2820292,2020-01-23 19:23:42,
true,2810304,2020-01-11 03:52:53,
false,2846078,,
true,2828951,,
false,2921466,2020-01-20 08:47:44,
true,2906095,,
true,2831145,2020-01-12 18:52:21,2020-01-16 05:58:07
true,2797494,,
false,2828844,,
true,2895208,,
false,2920203,,
true,2791616,2020-01-09 23:39:06,
true,2871053,2020-01-15 21:36:18,
true,2835284,,
false,2895408,,
true,2865064,,
true,2900573,2020-01-24 23:26:48,
true,2795084,2020-01-10 03:17:58,
true,2857887,,
true,2902911,2020-01-18 16:48:27,2020-02-03 22:39:11
true,2881417,,
true,2857723,,
true,2876497,2020-01-16 05:00:10,2020-01-20 06:23:40
true,2879808,,
true,2884044,,
true,2828724,,
true,2831867,,
true,2866912,,
true,2818211,2020-01-11 20:36:42,
false,2922457,,
true,2913349,,
true,2875158,,
true,2880337,2020-01-16 15:48:53,
true,2792266,,
true,2924808,,
true,2927142,,
false,2791182,,
true,2834272,2020-01-12 22:38:10,2020-01-29 01:20:27
true,2794370,2020-01-11 20:33:09,
true,2872207,,
true,2906652,,
true,2797164,2020-01-10 06:29:46,2020-01-12 04:36:14
true,2837059,2020-01-13 01:59:13,
false,2823334,2020-01-12 03:53:18,2020-01-21 19:49:59
true,2798091,,
true,2835206,,
false,2835039,,
true,2899416,,
true,2913334,,
true,2821595,2020-01-12 01:35:30,2020-01-12 01:36:42
true,2846618,,
true,2874674,,
true,2882205,,
true,2891407,2020-01-17 14:29:09,2020-01-17 14:41:33
true,2833766,,
true,2824156,2020-01-12 05:12:01,2020-01-27 20:28:01
true,2801677,,
true,2879422,2020-01-16 14:26:58,
true,2887391,,
true,2797160,,
true,2803522,,
true,2830666,2020-01-12 18:19:29,
true,2794807,,
true,2796054,,
true,2878200,,
true,2847660,,
false,2848943,,
true,2891236,,
true,2864292,,
true,2792605,,
true,2922496,2020-01-20 13:45:23,2020-02-03 11:57:16
false,2901682,,
true,2787247,,
false,2783866,,
true,2880286,2020-01-16 15:55:22,
true,2868492,2020-01-15 17:53:47,2020-01-15 18:39:50
true,2834050,,
true,2815121,2020-01-22 01:43:26,
true,2883696,2020-01-16 21:03:52,
true,2923174,2020-01-20 14:32:08,
true,2915861,,
true,2906498,2020-01-18 23:40:44,
true,2804143,2020-01-10 19:10:54,
true,2828752,2020-01-12 16:21:43,
true,2833461,,
true,2799135,,
true,2801544,,
false,2839980,,
true,2923826,2020-01-20 15:31:31,
true,2889817,,
true,2797379,,
true,2861603,2020-01-15 01:58:16,2020-02-10 00:29:31
true,2901480,,
true,2927855,2020-01-20 20:55:13,
true,2878991,,
true,2825236,,
true,2828908,,
true,2927935,2020-01-20 21:14:37,
true,2843753,2020-01-13 16:06:43,
true,2862047,,
true,2875516,,
true,2860273,,
true,2921945,,
true,2922813,,
true,2811150,,
true,2913836,,
true,2874117,2020-01-16 01:49:33,
true,2778940,,
true,2855401,2020-01-14 17:39:32,
true,2849243,,
false,2919474,,
false,2828214,,
true,2801108,2020-01-10 15:47:18,
true,2901926,2020-01-18 15:03:25,
true,2785465,,
true,2887137,,
true,2835287,,
true,2868440,,
true,2864605,,
true,2885684,2020-01-17 00:12:59,2020-01-21 15:02:48
true,2917175,2020-01-20 00:44:37,
true,2875215,,
true,2858815,,
false,2822011,,
true,2880331,,
true,2869805,2020-01-15 19:44:51,2020-01-19 00:26:05
true,2927153,,
true,2860987,2020-01-15 01:03:36,2020-01-15 01:16:43
false,2874554,2020-01-16 02:21:52,
true,2905257,,
true,2826358,2020-01-12 13:32:04,
true,2888370,,
true,2813839,,
true,2855572,,
true,2803544,2020-01-10 18:40:12,
true,2888547,,
true,2861728,,
true,2901666,2020-01-20 17:19:41,2020-01-25 01:25:33
true,2793207,,
true,2837735,2020-01-13 02:38:52,
true,2893282,2020-01-17 16:23:06,
false,2858431,,
false,2895624,,
true,2853451,,
true,2842005,2020-01-13 13:34:04,
true,2928698,2020-01-20 21:54:07,
true,2831077,,
true,2857612,,
true,2787296,,
true,2863552,,
true,2856273,,
true,2819980,,
true,2876611,,
false,2902924,2020-01-18 16:49:19,2020-01-27 23:30:13
true,2798583,,
true,2905048,,
true,2869832,,
true,2787789,2020-01-09 19:13:11,
true,2862093,2020-01-15 02:44:51,
true,2849060,2020-01-14 00:26:35,
true,2796826,2020-01-10 05:40:35,
true,2858831,2020-01-14 21:48:46,
true,2847775,,
true,2865681,2020-01-15 13:18:12,
true,2890546,,
true,2870862,,
true,2870466,,
true,2789256,,
true,2930248,2020-01-20 23:47:43,2020-01-22 11:08:14
true,2861650,2020-01-15 02:03:22,
true,2926368,2020-01-20 18:55:03,
true,2858827,2020-01-14 21:38:50,2020-01-27 19:02:01
true,2887678,2020-02-01 15:33:20,
true,2836176,,
true,2876567,,
true,2814863,,
true,2872074,2020-01-15 23:06:00,
true,2897003,2020-01-17 21:49:40,
true,2904688,2020-01-18 20:41:47,2020-02-05 23:56:07
true,2907325,,
true,2756775,,
true,2814844,2020-01-11 15:58:46,
true,2921384,,
true,2837328,,
true,2840610,2020-01-13 07:14:31,
true,2896077,2020-01-17 20:11:48,
false,2884699,2020-01-16 22:40:37,
true,2855291,,
true,2819987,,
true,2828683,,
true,2871572,,
true,2824177,,
true,2879497,2020-01-16 14:42:02,
true,2887759,,
true,2919196,,
true,2799597,,
true,2906069,2020-01-18 22:51:38,
true,2812723,2020-01-11 11:15:55,
true,2800581,2020-01-10 15:19:43,
true,2797748,,
true,2842751,,
false,2841016,2020-01-13 09:19:17,
true,2799644,,
false,2856638,2020-01-14 18:07:41,
true,2888529,,
true,2889399,,
true,2827247,,
true,2867639,,
true,2839468,2020-01-13 04:46:32,
true,2889739,,
true,2871066,2020-01-15 21:34:42,
true,2800511,2020-01-10 15:12:20,
true,2887413,,
true,2916608,,
true,2921994,,
true,2856563,,
true,2896028,,
true,2897324,2020-01-17 22:23:20,2020-01-24 16:17:13
true,2930062,,
true,2831139,2020-01-18 12:37:07,
true,2865310,,
true,2887618,,
true,2848433,,
true,2886413,,
true,2858545,,
true,2820041,2020-01-11 23:37:22,2020-01-15 17:30:51
true,2793483,,
true,2895320,2020-01-17 18:58:20,
true,2916462,2020-01-20 00:40:14,
true,2871357,,
true,2853089,,
true,2925892,,
true,2824128,,
false,2827866,,
true,2878459,2020-01-16 12:03:58,
true,2901999,2020-01-18 15:06:30,
true,2834249,,
true,2925458,,
true,2794741,,
true,2845870,,
true,2859060,,
true,2832076,,
false,2887605,,
true,2900779,,
true,2912055,,
true,2796752,,
true,2856386,,
true,2789610,,
true,2922365,2020-01-20 12:53:59,
true,2849208,,
true,2862426,2020-01-15 03:20:53,2020-01-17 17:40:38
true,2794194,,
true,2857049,,
true,2791719,,
true,2930009,2020-01-20 23:39:57,2020-01-21 18:55:03
true,2930859,,
true,2819053,,
true,2786797,,
true,2847534,,
true,2828276,2020-01-12 16:11:17,
true,2878891,,
true,2857933,2020-01-14 20:08:16,
true,2844959,,
true,2826033,2020-01-12 12:44:45,
true,2921059,,
true,2864541,,
true,2817473,,
true,2758056,,
true,2850396,,
true,2816917,2020-01-11 18:50:35,
true,2812236,,
true,2855481,,
true,2892121,2020-01-17 15:22:21,
true,2803583,2020-01-10 18:38:09,
true,2826116,,
false,2899549,2020-01-18 04:54:06,
true,2828811,2020-01-12 16:25:42,
true,2847414,2020-01-13 21:22:31,
true,2837687,,
true,2833544,,
true,2864346,2020-01-15 07:22:13,2020-02-02 01:23:00
true,2799713,,
true,2791883,,
true,2802034,,
true,2883011,2020-01-16 20:01:59,
true,2820772,2020-01-12 00:29:33,
true,2808839,2020-01-11 01:42:39,
true,2787833,2020-01-09 19:25:41,2020-01-09 20:00:46
true,2859866,,
true,2884301,,
true,2817976,2020-01-11 20:19:46,
true,2773198,,
true,2857626,2020-01-14 19:34:35,2020-01-14 19:42:47
false,2805536,2020-01-10 21:06:49,
true,2806352,,
true,2919628,,
true,2801911,,
true,2757211,,
true,2900134,,
true,2837136,,
true,2813268,,
true,2802312,,
true,2913427,,
false,2829086,2020-01-12 17:06:05,
true,2759679,2020-01-08 03:37:53,
true,2902983,2020-01-18 17:17:57,
true,2904014,,
true,2888865,,
true,2797397,,
true,2790662,,
true,2783329,,
true,2908692,,
true,2866981,,
true,2875059,,
false,2797762,,
true,2812226,,
true,2838540,,
true,2808281,,
true,2928621,2020-01-20 21:53:39,
true,2810663,2020-01-11 04:20:11,
true,2880957,2020-01-16 16:43:27,
true,2897610,,
true,2904132,2020-01-18 19:20:24,
true,2864587,2020-01-15 08:09:44,
true,2907386,,
true,2865811,2020-01-15 13:21:41,
false,2875689,,
true,2844985,,
true,2864704,,
false,2807012,2020-01-10 23:15:39,
true,2899169,,
true,2895741,,
false,2906940,2020-01-19 00:33:20,
true,2923989,,
true,2818408,,
true,2850841,2020-01-14 03:31:15,
false,2801670,2020-01-10 16:22:49,
true,2861988,,
false,2881320,,
true,2795049,2020-01-10 03:15:54,
true,2865995,,
true,2912076,2020-01-19 16:58:24,
true,2827289,,
false,2895917,,
true,2842847,2020-01-13 14:48:34,
true,2805432,,
true,2792656,,
true,2860016,,
true,2789382,2020-01-09 21:18:43,
true,2829957,2020-01-12 17:55:25,
true,2838470,,
false,2813686,,
true,2860476,,
true,2880938,2020-01-16 16:44:40,
true,2855588,,
true,2805894,,
true,2874447,,
true,2821339,2020-01-12 01:13:39,
false,2802348,2020-01-10 17:07:34,2020-01-24 22:15:39
true,2857845,,
true,2834119,,
true,2876073,,
true,2898478,2020-01-18 01:30:10,2020-01-29 14:05:47
true,2910182,2020-01-19 13:09:25,
true,2832942,,
true,2890283,,
false,2929292,,
true,2904354,2020-01-18 19:22:51,2020-02-25 16:16:44
true,2899976,,
true,2905859,,
true,2920174,,
true,2803551,2020-01-10 18:33:43,
true,2841282,2020-01-13 10:58:35,
true,2826622,,
true,2850251,,
true,2840557,,
true,2807897,2020-01-11 00:28:40,
true,2879639,,
true,2840386,2020-01-13 06:28:47,
false,2814190,,
false,2792199,,
true,2878194,,
true,2909278,,
true,2912539,2020-01-26 02:50:01,
true,2915158,,
true,2790187,2020-01-09 21:52:19,
true,2916595,2020-01-19 23:57:00,
true,2849526,,
true,2845910,,
true,2777361,2020-01-09 03:32:26,2020-02-12 15:51:39
true,2872827,,
true,2901226,,
true,2901120,2020-01-18 13:23:39,2020-02-07 02:03:21
true,2779020,2020-01-09 05:34:35,
true,2928617,,
true,2806875,,
true,2814710,2020-01-11 17:13:24,
true,2846969,,
true,2818886,,
true,2845489,,
true,2855259,2020-01-14 16:07:09,
true,2812606,,
true,2792175,2020-01-10 00:10:34,
true,2861044,2020-01-15 01:08:12,
true,2914006,,
true,2830470,,
true,2919665,,
true,2831069,2020-01-12 18:46:01,
true,2812902,,
true,2917854,,
true,2859705,,
true,2813379,2020-01-11 13:40:58,
true,2907384,,
false,2926148,,
true,2871089,,
true,2848520,2020-01-13 23:16:00,2020-01-17 16:20:58
true,2828138,,
true,2847231,,
true,2841675,2020-01-13 12:33:58,
true,2813489,,
true,2898394,2020-01-18 01:22:40,2020-01-28 01:03:42
true,2875392,2020-01-16 03:29:05,
true,2870686,2020-01-15 21:39:25,
true,2925349,,
true,2843338,2020-01-13 15:33:48,
true,2832845,2020-01-12 20:48:09,
true,2802630,,
false,2774301,,
true,2857652,,
true,2907160,,
false,2869756,,
true,2914503,,
true,2869198,2020-01-15 18:49:00,
true,2908678,,
true,2818794,,
true,2908680,2020-01-19 04:41:01,2020-01-19 05:05:03
true,2854680,2020-01-14 15:12:50,
true,2889535,,
true,2816516,2020-01-11 18:16:26,2020-01-11 18:19:36
true,2795070,2020-01-11 18:58:34,
true,2926060,,
true,2912768,,
true,2893554,,
true,2924982,,
true,2867036,2020-01-15 15:35:56,
false,2777821,,
true,2805167,,
true,2843439,,
false,2902489,,
true,2831823,,
true,2828382,2020-01-12 15:57:08,
true,2855630,,
true,2925229,2020-01-20 17:31:14,
true,2805422,,
true,2863076,,
true,2825099,,
true,2930742,2020-01-21 00:24:09,2020-01-29 21:01:35
true,2773199,,
true,2810637,,
true,2856870,,
true,2802874,,
true,2853342,2020-01-14 11:43:36,
true,2896199,,
true,2916735,2020-01-20 00:08:03,2020-02-10 18:45:32
true,2915205,,
true,2813952,2020-01-11 14:47:54,
false,2926707,2020-01-20 19:26:38,
true,2868862,,
true,2867605,,
true,2913389,,
true,2836859,,
false,2928282,2020-01-20 21:23:19,
true,2928389,,
true,2781237,2020-01-09 11:33:57,
true,2855799,2020-01-14 17:59:57,
false,2887735,,
true,2927712,2020-01-20 20:39:58,
true,2914751,,
false,2778976,,
true,2909854,,
true,2883688,2020-01-16 21:05:16,
true,2809575,,
true,2898188,,
true,2792672,,
true,2899159,,
true,2901579,,
true,2918268,,
true,2896883,2020-01-17 21:41:45,
true,2814177,2020-01-11 14:57:10,
true,2846242,,
true,2812430,,
true,2833052,,
true,2822549,2020-01-12 02:57:35,2020-01-14 11:29:29
true,2850904,,
true,2884453,2020-01-27 18:07:11,2020-02-13 05:49:58
true,2817418,,
true,2790693,2020-01-09 22:35:36,
true,2856963,2020-01-14 18:35:23,
true,2840290,,
true,2870608,2020-01-15 20:55:59,2020-02-12 14:03:43
true,2800634,,
true,2857510,,
true,2921403,2020-01-20 08:23:49,2020-01-20 11:20:31
true,2789744,,
true,2893223,,
true,2893935,2020-01-17 17:14:31,2020-01-18 05:34:21
true,2854748,2020-01-14 15:20:20,
true,2823875,2020-01-12 04:42:09,
true,2858439,2020-01-14 20:54:30,2020-01-14 23:47:40
false,2826419,2020-01-25 22:40:00,
true,2777986,,
false,2912424,2020-01-19 17:36:04,
true,2852768,,
true,2913597,,
true,2929892,2020-01-20 23:18:09,
true,2849663,,
true,2866892,,
true,2865719,,
true,2823549,,
true,2920071,2020-01-20 04:41:02,
true,2837499,2020-01-13 14:57:26,
true,2890761,2020-01-17 13:12:11,
true,2847046,2020-01-13 21:08:14,
true,2787868,2020-01-09 19:20:09,
true,2790272,,
true,2872736,,
false,2812790,,
true,2821293,,
true,2834197,,
true,2919768,,
true,2824958,2020-01-12 07:08:12,
true,2922644,,
true,2808439,2020-01-11 01:09:19,
true,2857308,,
true,2807285,2020-01-10 23:25:12,
